Incident_ID,Age,Gender,Race,School_Affiliation,Shooter_Outcome,Shooter_Died,Injury
20130619FLALW,53,Male,Hispanic,Other Staff,Fled/Apprehended,No,
20130618NCHIC,17,Male,Black,Unknown,Apprehended/Killed by LE,No,Wounded
20130618NCHIC,17,Male,Black,Unknown,Apprehended/Killed by LE,Yes,Fatal
20130523FLREH,11,Male,,Student,Unknown,No,
20130513ALOSB,36,Female,Black,Parent,Unknown,No,
20130430NMTUT,19,Male,,No Relation,Apprehended/Killed by LE,Yes,Fatal
20130429OHLAC,17,Male,,Student,Attempted Suicide,No,Wounded
20130416TXTET,15,Male,,Student,Suicide,Yes,Suicide
20130321MIDAS,13,Male,White,Student,Suicide,Yes,Suicide
20130227GAGRA,17,Female,Black,Student,Surrendered,No,Wounded
20130213CAHIS,18,Male,Black,No Relation,Fled/Apprehended,No,
20130201MIMAD,16,Male,,Unknown,Apprehended/Killed by LE,Yes,Fatal
20130201MIMAD,15,Male,,Unknown,Apprehended/Killed by LE,No,Wounded
20130131GAPRA,15,Male,,Student,Apprehended/Killed by SRO,No,
20130129ALDAM,65,Male,White,No Relation,Fled/Apprehended,No,
20130111MIOSD,Teen,Male,,Nonstudent Using Athletic Facilities/Attending Game,Fled/Escaped,No,
20130110CATAT,16,Male,White,Student,Surrendered,No,
20130107FLAPF,,,,Unknown,Fled/Escaped,No,
20121214CTSAN,20,Male,White,Former Student,Suicide,Yes,Suicide
20121210TXSPH,15,Male,,Student,Surrendered,No,
20121019ILBAC,14,Male,Black,Unknown,Fled/Apprehended,No,
20121019ILBAC,16,Male,Black,Unknown,Fled/Apprehended,No,
20121012NDFAF,Teen,Male,,Student,Attempted Suicide,No,Wounded
20120926OKSTS,13,Male,White,Student,Suicide,Yes,Suicide
20120907ILNON,15,Male,White,Student,Subdued by Students/Staff/Other,No,
20120827MDPEP,15,Male,White,Student,Subdued by Students/Staff/Other,No,
20120824GABAH,15,Male,,Student,Suicide,Yes,Suicide
20120816TNHAM,Adult,Male,,No Relation,Fled/Escaped,No,
20120706RINAP,20,Male,Black,No Relation,Fled/Apprehended,No,
20120525NCMAC,51,Male,White,Parent,Fled/Apprehended,No,
20120525AZWEA,38,Male,Black,Unknown,Fled/Apprehended,No,
20120401ARKIR,18,Male,White,No Relation,Fled/Apprehended,No,
20120315ALLEM,16,Male,Black,Former Student,Surrendered,No,
20120306FLEPJ,28,Male,White,Former Teacher,Suicide,Yes,Suicide
20120227OHCHC,17,Male,White,Student,Surrendered,No,
20120222WAARB,10,Male,White,Student,Surrendered,No,
20120210NHWAW,14,Male,White,Student,Attempted Suicide,No,Wounded
20120110TXNOH,18,Male,Black,Student,Subdued by Students/Staff/Other,No,
20120104TXCUB,Child,,,Student,Apprehended/Killed by LE,Yes,Fatal
20111228MINOF,17,Male,Black,Unknown,Fled/Apprehended,No,
20111228MINOF,17,Male,Black,Unknown,Fled/Apprehended,No,
20111212TXHAE,36,Male,White,No Relation,Surrendered,No,
20111024NCCAF,15,Male,Black,Student,Fled/Apprehended,No,
20110930ORWIP,20,Male,White,Unknown,Fled/Apprehended,No,
20110930ORWIP,20,Male,White,Unknown,Fled/Apprehended,No,
20110930NCGAC,,Male,,Unknown,Fled/Escaped,No,
20110923WAISS,51,Male,,No Relation,Apprehended/Killed by LE,Yes,Fatal
20110523HIHIP,14,Male,Hawaiian/Pacific Islander,Student,Surrendered,No,
20110517WAHOE,16,Male,,Unknown,Fled/Apprehended,No,
20110419TXBEH,6,Male,,Student,Unknown,No,
20110413FLSHA,17,Male,,Unknown,Fled/Apprehended,No,
20110330TXWOH,Teen,Male,Black,Rival School Student,Fled/Escaped,No,Wounded
20110330TXWOH,Teen,Male,Black,Rival School Student,Fled/Escaped,No,Wounded
20110330TXWOH,,Male,Black,Unknown,Fled/Escaped,No,
20110325INMAM,16,Male,White,Former Student,Fled/Apprehended,No,
20110202CALOP,44,Male,White,Other Staff,Fled/Apprehended,No,
20110118CAGAL,17,Male,Black,Student,Surrendered,No,
20110105NEMIO,17,Male,Other,Student,Fled/Escaped,Yes,Suicide
20110104INCRC,,,,Unknown,Fled/Escaped,No,
20101206COAUA,23,Male,White,Former Student,Fled/Apprehended,No,
20101129WIMAM,15,Male,White,Student,Suicide,Yes,Suicide
20101023KSTOT,19,Male,White,No Relation,Fled/Apprehended,No,
20101023KSTOT,21,Male,White,No Relation,Fled/Apprehended,No,
20101008CAKEC,41,Male,White,No Relation,Subdued by Students/Staff/Other,No,
20101001CAALS,,,,Unknown,Fled/Apprehended,No,
20100921SCSOC,15,Male,White,Student,Apprehended/Killed by SRO,No,
20100908MIMUD,17,Male,Black,Student,Fled/Apprehended,No,
20100830TNSUB,62,Male,White,Relative,Apprehended/Killed by SRO,No,
20100518CASOS,17,Male,,Former Student,Fled/Apprehended,No,
20100428VAWOP,15,Male,Black,Student,Fled/Apprehended,No,
20100226WABIT,30,Male,White,Intimate Relationship,Fled/Apprehended,No,
20100223CODEL,32,Male,White,Former Student,Subdued by Students/Staff/Other,No,
20100210TNINK,48,Male,,Teacher,Fled/Apprehended,No,
20100205ALDIM,14,Male,Middle Eastern,Student,Apprehended/Killed by SRO,No,
20100120ALLIL,32,Male,Black,Intimate Relationship,Fled/Apprehended,No,
20091211LABOS,28,Male,,Intimate Relationship,Fled/Apprehended,No,
20091106PAHAW,15,Male,,Student,Fled/Apprehended,No,
20091030CAWIL,18,Male,Black,Nonstudent Using Athletic Facilities/Attending Game,Fled/Apprehended,No,
20091016SCCAC,Adult,Male,,Police Officer/SRO,Law Enforcement,No,
20091008NYMAM,28,Male,,No Relation,Unknown,No,
20090916VAVIG,16,Male,,Student,Fled/Apprehended,No,
20090911MIOWO,,,,,Fled/Escaped,No,
20090908CTSTS,16,Male,,Student,Fled/Apprehended,No,
20090827NCWEF,16,Male,,Student,Fled/Apprehended,No,
20090624IAAPP,24,Male,White,Former Student,Fled/Apprehended,No,
20090615CAINS,,Male,,Unknown,Fled/Apprehended,No,
20090518LALAL,15,Male,White,Student,Suicide,Yes,Suicide
20090505NYCAC,17,Male,White,Student,Suicide,Yes,Suicide
20090501WISHS,17,Male,,Student,Suicide,Yes,Suicide
20090413CALOL,,Male,Hispanic,Unknown,Fled/Escaped,No,
20090311TXCYH,Teen,Male,,Student,Unknown,No,
20090310FLRIJ,Teen,Male,,Student,Fled/Escaped,No,
20090310FLRIJ,Teen,Male,,Student,Fled/Escaped,No,
20090306NCWEF,19,Male,,Unknown,Fled/Apprehended,No,
20090302SDROS,10,Male,,Student,Apprehended/Killed by LE,No,
20090223CTBRN,19,Male,,Nonstudent,Fled/Escaped,No,Wounded
20090220CAJOH,,Male,,Unknown,Fled/Escaped,No,
20090217MICED,17,Male,,Nonstudent,Fled/Escaped,No,Wounded
20090217MICED,19,Male,,Nonstudent,Fled/Escaped,No,Wounded
20090211NCSCZ,11,Male,,Student,Surrendered,No,
20090210CABAE,9,Male,,Student,Unknown,No,
20090127NCCLC,18,Male,Black,Nonstudent Using Athletic Facilities/Attending Game,Fled/Apprehended,No,
20090123ILCAC,18,Male,,Nonstudent Using Athletic Facilities/Attending Game,Fled/Apprehended,No,
20090120PAEAE,15,Male,Hispanic,No Relation,Fled/Apprehended,No,
20090120MIBEM,18,Male,,Nonstudent Using Athletic Facilities/Attending Game,Fled/Apprehended,No,
20090120ILCOC,16,Male,,Student,Fled/Apprehended,No,
20090120ILCOC,16,Male,,Student,Fled/Apprehended,No,
20090114ILPEC,,,,Unknown,Fled/Escaped,No,
20090109ILDUC,18,Male,Black,Student,Fled/Apprehended,No,
20090108DEWIN,Adult,Female,,Police Officer/SRO,Law Enforcement,No,
20081231OKKEN,68,Male,,Unknown,Suicide,Yes,Suicide
20081231GASHS,18,Female,,Unknown,Unknown,No,
20081227PAWIP,,,,Unknown,Fled/Escaped,No,
20081222FLLAL,47,Female,White,Unknown,Suicide,Yes,Suicide
20081221SCSUS,22,Male,,Unknown,Fled/Apprehended,No,
20081212NYWIM,27,Male,Black,Unknown,Fled/Apprehended,No,
20081212NCGUA,16,Female,,Unknown,Surrendered,No,
20081205MNSHF,34,Male,,Teacher,Suicide,Yes,Suicide
20081202CAKIK,17,Male,,Unknown,Fled/Apprehended,No,
20081130CAOAG,Adult,Male,,No Relation,Fled/Escaped,No,
20081125TXNOH,18,Male,,Unknown,Fled/Escaped,No,
20081118CACOO,13,Male,,Student,Surrendered,No,
20081118CACEC,18,Male,,Student,Fled/Apprehended,No,
20081115UTDES,15,Male,,Student,Other,No,
20081115COTHL,18,Male,,Student,Apprehended/Killed by LE,No,
20081112FLDIF,15,Female,Black,Student,Fled/Apprehended,No,
20081103CAELO,,,,Unknown,Fled/Escaped,No,
20081103CABEB,,,,Unknown,Fled/Escaped,No,
20081031MESTS,55,Male,,No Relation,Apprehended/Killed by LE,No,
20081029CAELG,10,Male,,Student,Subdued by Students/Staff/Other,No,
20081023ALPRP,50,Male,,Parent,Surrendered,No,
20081020CAVAA,14,Male,White,Student,Suicide,Yes,Suicide
20081016MIHED,15,Male,Black,Student,Fled/Apprehended,No,
20080919CAGEA,,Male,,Unknown,Fled/Escaped,No,
20080915CAMIS,17,Male,,Student,Suicide,Yes,Suicide
20080902OHSOW,15,Male,,Student,Surrendered,No,
20080821TNCEK,15,Male,Hispanic,Student,Fled/Apprehended,No,
20080814WALAF,17,Male,Hispanic,Relative,Fled/Apprehended,No,
20080811WAWAK,49,Male,,No Relation,Unknown,No,
20080516LAMAT,Teen,Male,,Student,Suicide,Yes,Suicide
20080416CAROF,Adult,,,Police Officer/SRO,Law Enforcement,No,
20080306ALDAM,18,Male,,Student,Suicide,Yes,Suicide
20080214CAEOO,14,Male,,Student,Fled/Apprehended,No,
20080207OHNOP,Adult,Male,White,Intimate Relationship,Suicide,Yes,Suicide
20080211TNMIM,17,Male,,Student,Surrendered,No,
20080204TNHAM,16,Male,Black,Student,Fled/Apprehended,No,
20071221CABAU,21,Male,Hispanic,No Relation,Fled/Apprehended,No,
20071126NYHOH,17,Male,White,Student,Unknown,No,
20071105LAJOR,13,Male,,Student,Suicide,Yes,Suicide
20071024TNMAM,15,Male,,Student,Unknown,No,
20071010OHSUC,14,Male,White,Student,Suicide,Yes,Suicide
20071001CTPLM,15,Male,,Student,Fled/Apprehended,No,
20070930AZSSP,18,Male,Other,Unknown,Fled/Escaped,No,
20070928CALAO,17,Male,White,Student,Surrendered,No,
20070804NJMON,19,Male,,Unknown,Fled/Apprehended,No,
20070709ILCAC,,Male,,Unknown,Fled/Escaped,No,
20070628TXDAD,17,Male,,Rival School Student,Fled/Apprehended,No,
20070617SCBRB,21,Male,,No Relation,Surrendered,No,
20070531NCNOG,,Male,,Unknown,Fled/Escaped,No,
20070530NCVAG,,Male,,Unknown,Fled/Escaped,No,
20070523RIOAC,11,Male,,Student,Subdued by Students/Staff/Other,No,
20070515TXLIL,14,Male,,Student,Surrendered,No,
20070512TXWEM,17,Male,,Student,Fled/Apprehended,No,
20070510MIHED,,,,Unknown,Fled/Escaped,No,Wounded
20070504TXTIE,15,Female,,Student,Suicide,Yes,Suicide
20070503OHGED,16,Male,,Unknown,Apprehended/Killed by LE,No,
20070418NCNOH,16,Male,,Student,Suicide,Yes,Suicide
20070411ORSPG,15,Male,,Student,Fled/Apprehended,No,
20070410ILCHC,15,Male,,Student,Fled/Apprehended,No,
20070329SCMYM,18,Male,,Student,Surrendered,No,Wounded
20070327CTSAH,,Male,,Unknown,Fled/Escaped,No,
20070323FLUNO,10,Male,,Student,Unknown,No,
20070308TNEAC,62,Male,,Other Staff,Suicide,No,Wounded
20070307TXGRG,16,Male,,Student,Suicide,Yes,Suicide
20070307MIHEM,17,Male,,Intimate Relationship,Suicide,Yes,Suicide
20070307CACEC,,Male,,No Relation,Fled/Escaped,No,
20070227GACLA,10,Male,,Student,Unknown,No,
20070226CASLA,12,Male,,Student,Unknown,No,
20070208TXSTP,Teen,Male,,Student,Unknown,No,
20070208ORCRP,18,Male,,Student,Suicide,Yes,Suicide
20070207FLPAJ,16,Male,,Student,Fled/Apprehended,No,
20070131ILHIC,,Male,,Nonstudent,Fled/Escaped,No,
20070124TNHAS,17,Male,,Student,Attempted Suicide,No,Wounded
20070118PAWIP,Teen,Male,,Student,Fled/Escaped,No,
20070109NVWEL,Adult,Male,,No Relation,Fled/Apprehended,No,
20070109CAGRV,,Male,,Unknown,Fled/Escaped,No,
20070108OHROC,16,Male,,Student,Fled/Apprehended,No,
20070104MINOD,,Male,,Unknown,Fled/Escaped,No,
20070103WAHET,18,Male,Asian,Student,Surrendered,No,
20070102NCWEF,14,Male,,Student,Fled/Apprehended,No,
20061214PAMCC,17,Male,White,Student,Suicide,Yes,Suicide
20061213PABAB,Teen,Male,,Student,Unknown,No,
20061212PASPS,16,Male,,Student,Suicide,Yes,Suicide
20061211ILCLC,17,Male,,Student,Fled/Apprehended,No,
20061207NENOO,17,Male,,Student,Fled/Apprehended,No,
20061201NCJOT,20,Male,,Nonstudent Using Athletic Facilities/Attending Game,Fled/Apprehended,No,
20061122GASAA,,Male,,Unknown,Fled/Escaped,No,
20061111CALIO,Adult,Male,,Nonstudent Using Athletic Facilities/Attending Game,Fled/Escaped,No,
20061031TNHAK,39,Male,,No Relation,Fled/Apprehended,No,
20061017TXSEK,16,Female,,Student,Suicide,Yes,Suicide
20061012MDGRB,8,Male,,Student,Unknown,No,
20061010NYPOP,Teen,Male,,Student,Fled/Apprehended,No,
20061009MOMEJ,13,Male,White,Student,Surrendered,No,
20061002PAWEN,32,Male,White,No Relation,Suicide,Yes,Suicide
20060929WIWEC,15,Male,White,Student,Subdued by Students/Staff/Other,No,
20060927COPLB,53,Male,White,Unknown,Suicide,Yes,Suicide
20060921DCCAW,17,Male,,Student,Fled/Apprehended,No,
20060913MOWEC,17,Male,,Student,Apprehended/Killed by LE,No,Wounded
20060908TXSOF,Adult,Male,,Police Officer/SRO,Law Enforcement,No,
20060905TNKIM,Adult,,,Parent,Fled/Escaped,No,
20060831ALOXO,21,Male,,Nonstudent Using Athletic Facilities/Attending Game,Fled/Apprehended,No,
20060830NCORH,18,Male,Hispanic,Former Student,Surrendered,No,
20060829DCANW,16,Male,,Student,Fled/Apprehended,No,
20060824VTESE,26,Male,Black,Intimate Relationship,Fled/Apprehended,No,Wounded
20060821INCAN,16,Male,,Student,Suicide,Yes,Suicide
20060820GALYH,Teen,Male,,Unknown,Fled/Escaped,No,
20060819OHSOY,25,Male,,Nonstudent Using Athletic Facilities/Attending Game,Fled/Apprehended,No,
20060817TXMEA,20,Male,Hispanic,No Relation,Fled/Apprehended,No,
20060817TXMEA,17,Male,Hispanic,No Relation,Fled/Apprehended,No,
20060815KYJTV,13,Male,,Student,Surrendered,No,
20060731FLYOT,54,Male,Hispanic,Intimate Relationship,Suicide,Yes,Suicide
20060615MIPED,Adult,Male,,No Relation,Fled/Escaped,No,
20060606INWIG,19,Male,,Relative,Fled/Apprehended,No,
20060605CAVEL,,Male,Black,Unknown,Fled/Escaped,No,
20060525PANON,18,Male,,Student,Surrendered,No,
20060522SCBUI,19,Male,,Student,Apprehended/Killed by SRO,No,
20060505FLPAM,Teen,Male,,Student,Fled/Escaped,No,
20060424NCEAC,17,Male,,Student,Fled/Apprehended,No,
20060418TXWEH,,Male,,No Relation,Fled/Escaped,No,
20060405DCROW,,,,Unknown,Fled/Escaped,No,
20060314NVPIR,14,Male,White,Student,Subdued by Students/Staff/Other,No,
20060310NYISN,14,Male,,Student,Surrendered,No,
20060310NYISN,16,Male,,Student,Surrendered,No,
20060223ORROR,14,Male,White,Student,Fled/Apprehended,No,
20060221PAWEP,23,Male,,No Relation,Fled/Apprehended,No,
20060215PAWEY,Adult,Male,,Teacher,Suicide,Yes,Suicide
20060209DEWIN,,Male,,Nonstudent Using Athletic Facilities/Attending Game,Fled/Escaped,No,
20060203CALOC,9,Male,,Student,Unknown,No,
20060130MTCMG,16,Male,,Student,Suicide,Yes,Suicide
20060127TXLAG,16,Male,,Student,Unknown,No,
20060123CAWIV,14,Male,,Student,Unknown,No,
20060119OHWIC,19,Male,,Nonstudent,Fled/Apprehended,No,
20060119OHWIC,20,Male,,Nonstudent,Fled/Apprehended,No,
20060118VAINC,20,Male,,Nonstudent,Fled/Apprehended,No,
20060118TXPAA,Teen,Male,,Student,Surrendered,No,
20060118MTFRA,15,Female,,Student,Fled/Apprehended,No,
20060113MIOSD,Teen,Male,,Student,Fled/Apprehended,No,
20060113FLMIL,15,Male,White,Student,Apprehended/Killed by LE,Yes,Fatal
20060113ALPIP,20,Male,,Nonstudent Using Athletic Facilities/Attending Game,Apprehended/Killed by LE,No,
20060111WIMAM,,,,Unknown,Fled/Escaped,No,
20060110DEMOW,Teen,Male,,Student,Fled/Escaped,No,
20060103NJLIJ,Teen,Male,,Student,Fled/Escaped,No,
20051206MICED,,,,Nonstudent,Fled/Escaped,No,
20051206CASAG,,Male,Hispanic,Unknown,Fled/Escaped,No,
20051205MABOR,17,Male,Black,Student,Surrendered,No,
20051116TXIRS,Adult,Male,,Police Officer/SRO,Law Enforcement,No,
20051115FLPAM,17,Female,,Student,Surrendered,No,
20051108TNCAJ,15,Male,White,Student,Subdued by Students/Staff/Other,No,
20051028NYFAF,,Male,,Unknown,Fled/Escaped,No,
20051028MDANA,17,Male,,Student,Fled/Apprehended,No,
20051027CABIF,Adult,Male,,No Relation,Fled/Escaped,No,
20051020MISAS,15,Male,,Student,Fled/Apprehended,No,
20051019CASAS,17,Male,,Student,Fled/Apprehended,No,
20051014NYSAN,Teen,Male,,Student,Fled/Escaped,No,
20051011MIFAF,17,Male,,Student,Surrendered,No,
20051007TXTUD,,,,,Fled/Escaped,No,
20050925CAUNL,,,,,Fled/Escaped,No,
20050924MISAS,,,,Unknown,Fled/Escaped,No,
20050916UTUNS,,,,,Fled/Escaped,No,
20050913ILHAC,15,Male,Black,Student,Apprehended/Killed by LE,No,
20050909WIPAR,,,,,Fled/Escaped,No,n
20050902FLSOJ,21,Male,,No Relation,Fled/Escaped,No,
20050901AKDIA,15,Male,,Student,Fled/Apprehended,No,
20050825TNMAD,Teen,Male,,Student,Apprehended/Killed by LE,No,
20050819FLUNM,,,,,Fled/Escaped,No,
20050819GAMOM,,Male,,Unknown,Fled/Escaped,No,
20050817CAPLB,26,Male,,No Relation,Fled/Apprehended,No,
20050816VICOE,Adult,Male,,No Relation,Fled/Escaped,No,
20050816VICOE,Adult,Male,,No Relation,Fled/Escaped,No,
20050718NJWEN,25,Male,,Relative,Fled/Apprehended,No,Wounded
20050612NJBAA,Adult,Male,,No Relation,Fled/Escaped,No,
20050608NYARP,17,Male,,Student,Fled/Apprehended,No,
20050524LABOS,16,Male,,Student,Fled/Apprehended,No,Wounded
20050524COACD,,,,Unknown,Fled/Escaped,No,
20050520ILLOM,19,Male,,Former Student,Unknown,No,
20050517PAHIL,47,Male,,Intimate Relationship,Suicide,Yes,Suicide
20050514TXBER,17,Male,,Rival School Student,Fled/Apprehended,No,
20050429OHDAC,17,Male,,Unknown,Fled/Apprehended,No,
20050427LALER,15,Male,,Student,Fled/Apprehended,No,
20050407TXCAC,45,Male,White,Parent,Fled/Apprehended,No,
20050330TNEAM,17,Male,,Student,Fled/Apprehended,No,Wounded
20050324TNFAM,17,Female,,Student,Unknown,No,Wounded
20050321NYNEB,15,Male,,Student,Fled/Apprehended,No,Wounded
20050321MNRER,16,Male,Native American/Alaska Native,Former Student,Suicide,Yes,Suicide
20050317LAOPA,,Male,,Student,Fled/Escaped,No,
20050317CALOL,18,Male,Black,No Relation,Fled/Apprehended,No,
20050316PACAP,21,Male,,No Relation,Fled/Apprehended,No,
20050314OHLEC,7,Male,,Student,Surrendered,No,
20050310TXZAD,,Male,,Unknown,Fled/Escaped,No,
20050309TNMAN,16,Male,,Former Student,Fled/Escaped,No,
20050302TNSTD,14,Male,White,Student,Fled/Apprehended,No,
20050208ILBOC,Teen,Male,,Student,Fled/Escaped,No,
20050204GAMCA,19,Male,,Relative,Unknown,No,
20050126ILWOP,15,Male,,Student,Fled/Apprehended,No,
20050105PAMUN,16,Male,,Unknown,Fled/Apprehended,No,
20041231TXRIR,38,Male,,Other Staff,Suicide,Yes,Suicide
20041213LALAL,,Male,,Unknown,Fled/Escaped,No,
20041209WALAS,16,Male,,Student,Suicide,Yes,Suicide
20041119FLTEJ,Teen,Male,,Student,Surrendered,No,
20041117FLAPA,14,Male,,Student,Apprehended/Killed by LE,No,
20041116SCBAB,20,Male,,Nonstudent Using Athletic Facilities/Attending Game,Fled/Apprehended,No,
20041115INBRG,22,Male,,Parent,Fled/Apprehended,No,
20041115INBRG,22,Male,,Parent,Fled/Apprehended,No,
20041115ALPAB,20,Male,,Nonstudent Using Athletic Facilities/Attending Game,Fled/Apprehended,No,
20041022CATYH,,,,Unknown,Fled/Escaped,No,
20041021MDTHB,16,Male,,Student,Fled/Apprehended,No,
20041015CABIB,19,Male,,Unknown,Fled/Apprehended,No,
20041012CALAS,25,Male,,No Relation,Apprehended/Killed by Other,Yes,Fatal
20041012CALAS,25,Male,,No Relation,Apprehended/Killed by Other,Yes,Fatal
20041007MANEN,15,Male,,Student,Suicide,Yes,Suicide
20041002NEJEG,20,Male,,No Relation,Fled/Apprehended,No,
20040915INWIG,16,Male,,Student,Fled/Apprehended,No,
20040912LABON,34,Female,,Unknown,Unknown,No,
20040830ILPRM,Adult,Male,Black,No Relation,Fled/Escaped,No,
20040824TNHAM,16,Male,,Student,Unknown,No,
20040803ALHUB,17,Male,,Student,Fled/Apprehended,No,
20040609CACAO,,Male,,Unknown,Fled/Escaped,No,
20040524UTWES,52,Male,,Intimate Relationship,Suicide,Yes,Suicide
20040512CAEAM,20,Male,,Gang Member,Fled/Apprehended,No,
20040507MDRAR,17,Male,Black,Unknown,Fled/Apprehended,No,
20040507MDRAR,21,Male,Black,Student,Fled/Apprehended,No,
20040504TXKAH,Teen,Male,,Unknown,Fled/Escaped,No,
20040317WACRJ,13,Male,,Student,Suicide,Yes,Suicide
20040305CASAL,,Male,,Unknown,Fled/Escaped,No,
20040220LAGAS,41,Male,,Intimate Relationship,Fled/Escaped,Yes,Suicide
20040213OHCOD,17,Male,,Student,Fled/Apprehended,No,
20040211PATMP,22,Male,Black,No Relation,Fled/Apprehended,No,
20040211PATMP,21,Male,Black,No Relation,Fled/Apprehended,No,
20040209NYCOE,16,Male,White,Student,Subdued by Students/Staff/Other,No,
20040206LAFAS,Adult,,,Police Officer/SRO,Law Enforcement,No,
20040203TXYOH,12,Male,,Student,Surrendered,No,Wounded
20040202DCBAW,18,Male,Black,Student,Fled/Apprehended,No,
20040121NVFAH,40,Male,Black,Intimate Relationship,Apprehended/Killed by LE,Yes,Fatal
20040115CAPOP,17,Male,,Student,Unknown,No,
20031229FLABE,16,Male,,Unknown,Fled/Apprehended,No,Wounded
20031222NJCOW,23,Male,,Nonstudent Using Athletic Facilities/Attending Game,Fled/Apprehended,No,
20031217MDOLM,,,,Unknown,Fled/Escaped,No,
20031205ILCAC,17,Male,,Student,Fled/Apprehended,No,
20031204OKDOO,18,Male,,Student,Fled/Apprehended,No,
20031202ILFEC,Adult,Male,,Police Officer/SRO,Apprehended/Killed by LE,Yes,Fatal
20031113NCEAC,15,Male,,Student,Unknown,No,
20031108TXHIS,21,Male,,Nonstudent Using Athletic Facilities/Attending Game,Fled/Apprehended,No,
20031030DCANW,,Male,,Unknown,Fled/Escaped,No,
20031029LAMAM,14,Male,,Student,Apprehended/Killed by LE,No,
20031007OHKEA,17,Male,,Student,Fled/Apprehended,No,
20031001CARIS,18,Male,,Police Officer/SRO,Apprehended/Killed by LE,No,Wounded
20030925NCBUL,13,Male,,Student,Apprehended/Killed by LE,No,
20030924MNROC,16,Male,White,Student,Surrendered,No,
20030922WALES,16,Male,White,Student,Apprehended/Killed by LE,No,
20030917MDOKE,13,Male,,Student,Surrendered,No,
20030917MACHB,14,Male,,Student,Fled/Apprehended,No,
20030910MSVIV,20,Male,,No Relation,Fled/Apprehended,No,
20030604PAROW,12,Male,,Student,Suicide,Yes,Suicide
20030513PAFOJ,18,Male,,Student,Suicide,Yes,Suicide
20030424PARER,14,Male,White,Student,Suicide,Yes,Suicide
20030416TXGRA,12,Female,,Student,Suicide,Yes,Suicide
20030414LAJON,17,Male,Black,Rival School Student,Fled/Apprehended,No,
20030414LAJON,17,Male,Black,Rival School Student,Fled/Apprehended,No,
20030414LAJON,18,Male,Black,Rival School Student,Fled/Apprehended,No,
20030414LAFAS,18,Male,,Student,Fled/Apprehended,No,
20030410CAWAW,18,Male,,Student,Suicide,Yes,Suicide
20030401DCCAW,15,Male,,Student,Fled/Apprehended,No,
20030330CAROW,20,Male,,No Relation,Fled/Apprehended,No,
20030321MSNOM,15,Male,,Student,Suicide,Yes,Suicide
20030318IACLG,17,Male,,Student,Attempted Suicide,No,Wounded
20030205CORAW,14,Male,,Student,Fled/Apprehended,No,
20030130OKJEJ,17,Male,,Student,Surrendered,No,
20030121KYWEO,12,Male,,Student,Surrendered,No,
20021216ILENC,17,Male,,Student,Fled/Apprehended,No,
