Incident_ID,Injury,Gender,School_Affiliation,Age,Race
20080204TNHAM,Wounded,Male,Student,Teen,
20071221CABAU,Fatal,Male,Student,14,Black
20071126NYHOH,,,,,
20071105LAJOR,,Male,Student,13,
20071024TNMAM,Wounded,Male,Student,16,
20071010OHSUC,Wounded,Male,Teacher,57,
20071010OHSUC,Wounded,Male,Teacher,42,
20071010OHSUC,Wounded,Male,Student,15,
20071010OHSUC,Wounded,Female,Student,15,
20071001CTPLM,Wounded,Male,Student,16,
20070930AZSSP,Wounded,Male,,,
20070930AZSSP,Wounded,Female,,,
20070928CALAO,,,,,
20070804NJMON,Fatal,Male,No Relation,17,
20070804NJMON,Wounded,Male,No Relation,15,
20070804NJMON,Fatal,Male,No Relation,18,
20070804NJMON,Fatal,Male,No Relation,28,
20070709ILCAC,Wounded,Male,No Relation,14,
20070709ILCAC,Wounded,Male,No Relation,15,
20070628TXDAD,Wounded,Male,Student,Teen,
20070628TXDAD,Wounded,Male,Student,Teen,
20070617SCBRB,Wounded,Male,Nonstudent,22,
20070531NCNOG,Non-gunshot Injury,Unknown,Student,Child,
20070531NCNOG,Non-gunshot Injury,Unknown,Student,Child,
20070531NCNOG,Non-gunshot Injury,Unknown,Student,Child,
20070530NCVAG,Wounded,Unknown,Parent,Adult,
20070523RIOAC,Wounded,Male,Student,13,
20070515TXLIL,,,,,
20070512TXWEM,Wounded,Male,Student,18,
20070510MIHED,Wounded,Male,Student,17,
20070510MIHED,Wounded,Male,Student,17,
20070504TXTIE,,Female,Student,15,
20070503OHGED,Wounded,Female,Bus Driver,Adult,
20070418NCNOH,,,,,
20070411ORSPG,Wounded,Unknown,Student,Teen,
20070411ORSPG,Wounded,Unknown,Student,Teen,
20070411ORSPG,Wounded,Unknown,Student,Teen,
20070411ORSPG,Wounded,Unknown,Student,Teen,
20070411ORSPG,Wounded,Unknown,Student,Teen,
20070411ORSPG,Wounded,Unknown,Student,Teen,
20070411ORSPG,Wounded,Unknown,Student,Teen,
20070411ORSPG,Wounded,Unknown,Student,Teen,
20070411ORSPG,Wounded,Unknown,Student,Teen,
20070411ORSPG,Wounded,Unknown,Student,Teen,
20070410ILCHC,Wounded,Male,Student,15,
20070329SCMYM,,Male,Student,18,
20070327CTSAH,Wounded,Male,No Relation,16,
20070323FLUNO,Wounded,Male,Student,8,
20070308TNEAC,,Male,Former Teacher,62,
20070307TXGRG,,Male,Student,16,
20070307MIHEM,Wounded,Female,Student,17,
20070307CACEC,Wounded,Male,Student,Teen,
20070227GACLA,Wounded,Male,Student,10,
20070226CASLA,Wounded,Male,Student,12,
20070226CASLA,Wounded,Male,Student,12,
20070208TXSTP,Non-gunshot Injury,Male,Student,Teen,
20070208ORCRP,,Male,Student,18,
20070207FLPAJ,,Unknown,Police Officer/SRO,Adult,
20070131ILHIC,Wounded,Male,Student,15,
20070124TNHAS,,Male,Student,17,
20070118PAWIP,Wounded,Male,Student,17,
20070109NVWEL,Wounded,Male,Student,Teen,
20070109NVWEL,Wounded,Female,Student,Teen,
20070109CAGRV,Wounded,Male,Student,16,
20070109CAGRV,Wounded,Male,Student,17,
20070108OHROC,,Unknown,Principal/Vice-Principal,Adult,
20070104MINOD,Wounded,Female,Student,14,
20070103WAHET,Fatal,Male,Student,17,
20070102NCWEF,,Male,Student,17,Black
20061214PAMCC,,Male,Student,17,
20061213PABAB,Wounded,Female,Student,Teen,
20061212PASPS,,Male,Student,16,
20061211ILCLC,Wounded,Male,Police Officer/SRO,36,
20061207NENOO,Wounded,Male,Student,17,
20061201NCJOT,Fatal,Male,Former Student,23,
20061122GASAA,Fatal,Male,Student,14,
20061111CALIO,Fatal,Male,No Relation,23,
20061111CALIO,Wounded,Male,No Relation,20,
20061031TNHAK,Fatal,Male,Security Guard,39,
20061017TXSEK,,Male,Student,16,
20061012MDGRB,,,,,
20061010NYPOP,Wounded,Male,Student,12,
20061010NYPOP,Wounded,Male,Student,12,
20061009MOMEJ,,,,,
20061002PAWEN,Fatal,Female,Student,12,
20061002PAWEN,Fatal,Female,Student,7,
20061002PAWEN,Wounded,Female,Student,Child,
20061002PAWEN,Wounded,Female,Student,Child,
20061002PAWEN,Wounded,Female,Student,Child,
20061002PAWEN,Fatal,Female,Student,13,
20061002PAWEN,Wounded,Female,Student,Child,
20061002PAWEN,Fatal,Female,Student,8,
20061002PAWEN,Wounded,Female,Student,Child,
20061002PAWEN,Fatal,Female,Student,7,
20060929WIWEC,Fatal,Male,Principal/Vice-Principal,Adult,
20060927COPLB,Fatal,Female,Student,16,White
20060921DCCAW,Wounded,Male,Student,16,
20060913MOWEC,,Male,Student,17,
20060908TXSOF,Wounded,Male,Student,15,
20060905TNKIM,Wounded,Male,Student,Teen,
20060831ALOXO,Wounded,Male,Nonstudent Using Athletic Facilities/Attending Game,21,
20060830NCORH,Wounded,Male,Student,Teen,
20060830NCORH,Wounded,Female,Student,Teen,
20060829DCANW,,,,,
20060824VTESE,Fatal,Female,Teacher,Adult,
20060821INCAN,,Male,Student,16,White
20060820GALYH,Wounded,Male,No Relation,18,
20060820GALYH,Wounded,Male,No Relation,17,
20060819OHSOY,Fatal,Male,Parent,31,
20060817TXMEA,Fatal,Male,Relative,21,
20060815KYJTV,,,,,
20060731FLYOT,Fatal,Female,Parent,38,
20060615MIPED,Wounded,Male,Student,16,
20060606INWIG,Fatal,Male,Relative,21,
20060605CAVEL,Fatal,Male,Student,17,
20060525PANON,,,,,
20060522SCBUI,,,,,
20060505FLPAM,Fatal,Male,Student,19,
20060424NCEAC,,,,,
20060418TXWEH,Wounded,Unknown,Student,Teen,
20060418TXWEH,Wounded,Unknown,Student,Teen,
20060405DCROW,Wounded,Male,Student,19,
20060405DCROW,Wounded,Female,Student,18,
20060314NVPIR,Wounded,Male,Student,Teen,
20060314NVPIR,Wounded,Male,Student,Teen,
20060310NYISN,Wounded,Male,Student,Teen,
20060310NYISN,Wounded,Male,Student,Teen,
20060223ORROR,Wounded,Male,Student,14,
20060221PAWEP,Wounded,Male,Student,16,
20060215PAWEY,,Male,Teacher,Adult,
20060209DEWIN,Wounded,Male,Student,18,
20060203CALOC,Wounded,Male,Student,10,
20060130MTCMG,,Male,Student,16,
20060127TXLAG,Wounded,Female,Student,Teen,
20060127TXLAG,Wounded,Female,Student,Teen,
20060123CAWIV,Wounded,Female,Student,15,
20060119OHWIC,Wounded,Male,No Relation,20,
20060119OHWIC,Wounded,Male,No Relation,17,
20060118VAINC,,Unknown,Student,Teen,
20060118TXPAA,Wounded,Male,Student,12,
20060118MTFRA,Wounded,Male,Student,Teen,
20060113MIOSD,,Unknown,Principal/Vice-Principal,Adult,
20060113FLMIL,,Male,Student,15,
20060113ALPIP,Wounded,Male,Student,17,
20060111WIMAM,Wounded,Female,Student,9,
20060110DEMOW,Wounded,Male,Student,16,
20060103NJLIJ,Wounded,Male,Student,Teen,
20060103NJLIJ,Wounded,Female,Student,Teen,
20051206MICED,Wounded,Male,Nonstudent,,
20051206CASAG,Fatal,Male,Student,16,
20051205MABOR,,,,,
20051116TXIRS,Fatal,Male,No Relation,Adult,
20051115FLPAM,Wounded,Female,Student,17,
20051108TNCAJ,Wounded,Male,Principal/Vice-Principal,Adult,
20051108TNCAJ,Wounded,Male,Principal/Vice-Principal,Adult,
20051108TNCAJ,Fatal,Male,Principal/Vice-Principal,Adult,
20051028NYFAF,,Male,Security Guard,Adult,
20051028MDANA,Wounded,Female,Student,17,
20051027CABIF,Fatal,Male,Parent,37,
20051020MISAS,Wounded,Male,Student,15,
20051019CASAS,Wounded,Male,Student,16,
20051014NYSAN,Wounded,Male,Student,16,
20051011MIFAF,,,,,
20051007TXTUD,Wounded,Male,Student,17,
20051007TXTUD,Wounded,Male,Student,16,
20051007TXTUD,Wounded,Female,Student,17,
20050925CAUNL,Wounded,,,,
20050924MISAS,Wounded,Female,Student,14,
20050924MISAS,Wounded,Male,Student,15,
20050916UTUNS,Wounded,,,,
20050913ILHAC,Wounded,Male,Student,15,
20050909WIPAR,Wounded,,,,
20050909WIPAR,Wounded,,,,
20050902FLSOJ,Wounded,Male,Student,17,
20050901AKDIA,,Male,Student,Teen,
20050901AKDIA,,Male,Student,Teen,
20050825TNMAD,Wounded,Male,Student,12,
20050819FLUNM,Fatal,,,,
20050819GAMOM,Wounded,Male,Student,18,
20050819GAMOM,Wounded,Male,Nonstudent,21,
20050817CAPLB,Fatal,Male,No Relation,15,
20050816VICOE,Wounded,Male,Other Staff,Adult,
20050718NJWEN,Fatal,Male,Police Officer/SRO,32,
20050718NJWEN,Fatal,Male,Police Officer/SRO,23,
20050612NJBAA,Wounded,Male,No Relation,24,
20050612NJBAA,Wounded,Male,No Relation,20,
20050612NJBAA,Wounded,Male,No Relation,21,
20050608NYARP,Wounded,Unknown,Student,Teen,
20050608NYARP,Wounded,Unknown,Student,Teen,
20050524LABOS,,Male,Student,16,
20050524COACD,Wounded,Female,Teacher,Adult,
20050524COACD,Wounded,Female,Teacher,Adult,
20050520ILLOM,Wounded,Male,Student,Teen,
20050520ILLOM,Wounded,Male,Student,Teen,
20050517PAHIL,Fatal,Female,Parent,32,
20050514TXBER,Wounded,Male,Student,18,
20050429OHDAC,Wounded,Female,Other Staff,Adult,
20050427LALER,,,,,
20050407TXCAC,Wounded,Male,Other Staff,37,White
20050330TNEAM,,Male,Student,17,
20050324TNFAM,,Female,Student,17,
20050321NYNEB,,Male,Student,Teen,
20050321MNRER,Fatal,Male,Student,15,
20050321MNRER,Wounded,Unknown,Student,15,
20050321MNRER,Fatal,Female,Teacher,62,
20050321MNRER,Wounded,Unknown,Student,15,
20050321MNRER,Fatal,Male,Student,15,
20050321MNRER,Wounded,Unknown,Student,15,
20050321MNRER,Fatal,Male,Student,16,
20050321MNRER,Fatal,Female,Student,15,
20050321MNRER,Fatal,Male,Security Guard,28,
20050321MNRER,Fatal,Female,Student,14,
20050321MNRER,Fatal,Female,Student,15,
20050321MNRER,Wounded,Unknown,Student,16,
20050321MNRER,Wounded,Unknown,Student,15,
20050317LAOPA,Wounded,Male,Student,16,
20050317CALOL,Fatal,Female,Student,15,
20050316PACAP,Fatal,Male,Student,16,
20050316PACAP,Wounded,Male,Student,17,
20050316PACAP,Wounded,Male,Student,16,
20050314OHLEC,Wounded,Male,Student,7,
20050310TXZAD,Wounded,Male,No Relation,Adult,
20050309TNMAN,Wounded,Male,Student,19,
20050302TNSTD,Fatal,Female,Bus Driver,47,
20050208ILBOC,Wounded,Female,Student,18,
20050204GAMCA,Wounded,Female,Student,15,
20050126ILWOP,,Unknown,Student,Teen,
20050105PAMUN,Fatal,Male,Student,18,
20041231TXRIR,Wounded,Female,Other Staff,38,
20041213LALAL,Wounded,Male,Student,18,
20041209WALAS,,Male,Student,16,
20041119FLTEJ,Wounded,Male,Student,Teen,
20041117FLAPA,,,,,
20041116SCBAB,Wounded,Male,Unknown,19,
20041115INBRG,Wounded,Male,Parent,28,
20041115ALPAB,Wounded,Male,Unknown,20,
20041022CATYH,Fatal,Male,No Relation,32,
20041021MDTHB,Wounded,Male,Student,19,
20041021MDTHB,Wounded,Male,Student,15,
20041015CABIB,Wounded,Male,Student,17,
20041012CALAS,,Male,No Relation,25,
20041007MANEN,,Male,Student,15,
20041002NEJEG,Wounded,Female,No Relation,21,
20040915INWIG,,,,,
20040912LABON,Wounded,Male,Student,16,
20040830ILPRM,Fatal,Male,Relative,22,
20040824TNHAM,,Male,Student,17,
20040803ALHUB,Wounded,Male,Student,16,
20040609CACAO,Wounded,Male,Student,15,
20040609CACAO,Wounded,Male,Student,15,
20040524UTWES,Fatal,Female,Other Staff,39,
20040512CAEAM,Wounded,Female,Student,17,
20040512CAEAM,Wounded,Male,Student,19,
20040507MDRAR,Wounded,Male,Student,17,
20040507MDRAR,Wounded,Male,Student,17,
20040507MDRAR,Wounded,Male,Student,16,
20040507MDRAR,Wounded,Male,Student,16,
20040504TXKAH,,,,,
20040317WACRJ,,Male,Student,13,
20040305CASAL,Wounded,Male,Student,17,
20040305CASAL,Wounded,Female,Student,16,
20040220LAGAS,Fatal,Female,Teacher,19,
20040213OHCOD,Wounded,Male,Student,17,
20040211PATMP,Fatal,Male,Student,10,
20040211PATMP,Wounded,Female,Teacher,Adult,
20040209NYCOE,Wounded,Male,Teacher,Adult,
20040206LAFAS,,,,,
20040203TXYOH,,Male,Student,12,
20040202DCBAW,Fatal,Male,Student,17,
20040121NVFAH,Fatal,Male,Intimate Relationship,Adult,
20040115CAPOP,Wounded,Female,Student,16,
20031229FLABE,Wounded,Male,No Relation,16,
20031229FLABE,Fatal,Male,No Relation,19,
20031222NJCOW,Wounded,Male,Student,18,
20031217MDOLM,,,,,
20031205ILCAC,Wounded,Male,Other Staff,33,
20031204OKDOO,Wounded,Female,Student,17,
20031202ILFEC,,Male,Unknown,18,
20031113NCEAC,Wounded,Male,Student,Teen,
20031113NCEAC,Wounded,Male,Student,Teen,
20031108TXHIS,Fatal,Female,Student,17,
20031030DCANW,Fatal,Male,Student,16,
20031030DCANW,Wounded,Female,Student,15,
20031029LAMAM,,Male,Student,12,
20031007OHKEA,Wounded,Male,Student,17,
20031001CARIS,Wounded,Male,Principal/Vice-Principal,Adult,
20030925NCBUL,,,,,
20030924MNROC,Fatal,Male,Student,14,
20030924MNROC,Fatal,Male,Student,17,
20030922WALES,Wounded,Male,Student,17,
20030917MDOKE,,,,,
20030917MACHB,Wounded,Male,Student,15,
20030917MACHB,Wounded,Male,Police Officer/SRO,Adult,
20030910MSVIV,Fatal,Male,,20,
20030604PAROW,,Male,Student,12,
20030513PAFOJ,,Male,Student,18,
20030424PARER,Fatal,Male,Principal/Vice-Principal,Adult,
20030416TXGRA,,Female,Student,12,
20030414LAJON,Wounded,Male,Student,18,
20030414LAJON,Wounded,Male,Student,15,
20030414LAJON,Wounded,Male,Student,18,
20030414LAJON,Fatal,Male,Student,18,
20030414LAJON,Wounded,Female,Student,16,
20030414LAFAS,Wounded,Male,Student,18,
20030401DCCAW,Wounded,Male,Student,16,
20030330CAROW,Fatal,Male,No Relation,30,Hispanic
20030321MSNOM,,Male,Student,15,
20030318IACLG,,Male,Student,17,
20030205CORAW,,Male,Student,14,
20030130OKJEJ,,,,,
20030121KYWEO,,Male,Student,Child,
20021216ILENC,Fatal,Male,Student,18,
20021216ILENC,Wounded,Female,Student,17,
20021212WAWIC,Non-gunshot Injury,Male,Student,Teen,
20021212WAWIC,Non-gunshot Injury,Female,Student,Teen,
20021202MIOSD,,Male,Student,15,
20021115TXSCS,,,,,
20021115CAAML,Wounded,Male,Student,12,
20021115CAAML,Wounded,Male,No Relation,21,
20021107MOSTL,Wounded,Female,Parent,Adult,
20021107MOSTL,Fatal,Male,Student,9,
20021029NJLIJ,Wounded,Male,Student,15,
20021007MDBEB,Wounded,Male,Student,13,
20021004TXPAS,,Female,Student,13,
20021004MTCMG,,Male,Student,Teen,
20020426LAABN,Fatal,Male,Security Guard,54,
20020406MDLEB,Fatal,Male,No Relation,14,Black
20020322CAJOC,,Female,Teacher,Adult,
20020207ILROC,Wounded,Male,Student,Teen,
20020207ILROC,Wounded,Male,Student,Teen,
20020207ILROC,Wounded,Female,Student,Teen,
20020206CAGAL,Wounded,Male,Student,19,
20020206CAGAL,Wounded,Female,Student,16,
20020201TXBRB,Wounded,Female,Intimate Relationship,34,
20020201TXBRB,Wounded,Male,Other Staff,43,
20020124PAOLO,,,,,
20020115NYMAN,Wounded,Male,Student,16,
20020115NYMAN,Wounded,Male,Student,17,
20020111MSRAJ,,,,,
20011130TXFRF,,,,,
20011112MICAC,,Male,Student,17,
20011026MIBES,Wounded,Male,Student,17,
20011026CARER,Wounded,Male,Student,16,
20011012UTTAT,,Male,Student,17,
20010921MDLAB,Wounded,Male,Student,17,
20010912KYLAC,Fatal,Female,Parent,29,White
20010730CABEL,Wounded,Male,No Relation,33,
20010607TXOUA,Fatal,Male,No Relation,27,
20010515TXENE,,Male,Student,16,
20010425OHJOC,Fatal,Male,Other Staff,33,
20010420LAMOM,,,,,
20010410WAWAM,,,,,
20010402TXKLH,,Female,Student,13,
20010330INLEG,Fatal,Male,Student,16,
20010322CAGRE,Wounded,Male,Student,15,
20010322CAGRE,Wounded,Male,Student,17,
20010322CAGRE,Wounded,Female,Student,15,
20010322CAGRE,Wounded,Female,Teacher,53,
20010322CAGRE,Wounded,Female,Teacher,47,
20010307WAKEC,,,,,
20010307PABIW,Wounded,Female,Student,13,White
20010306MDLAL,Wounded,Male,Student,17,
20010305CASAS,Fatal,Male,Student,15,
20010305CASAS,Wounded,Male,Student,Teen,
20010305CASAS,Wounded,Female,Student,16,
20010305CASAS,Wounded,Male,Student,16,
20010305CASAS,Wounded,Male,Student,Teen,
20010305CASAS,Wounded,Female,Student,15,
20010305CASAS,Wounded,Male,Student,18,
20010305CASAS,Wounded,Male,Student,18,
20010305CASAS,Wounded,Male,Student,19,
20010305CASAS,Wounded,Female,Teacher,33,
20010305CASAS,Fatal,Male,Student,14,
20010305CASAS,Wounded,Male,Student,16,
20010305CASAS,Wounded,Male,Other Staff,22,
20010305CASAS,Wounded,Female,Student,Teen,
20010305CASAS,Wounded,Male,Student,17,
20010302CAHOS,,Male,Student,18,
20010202MIOSD,Wounded,,Teacher,Adult,
20010202MIOSD,Wounded,,Student,Teen,
20010202MIOSD,Wounded,,Student,Teen,
20010117MDLAB,Fatal,Male,Student,17,
20010110CAHUO,,Female,Student,17,
20010103CABAS,,Male,Student,15,
20001221FLNOM,Fatal,Male,No Relation,32,
20001207CARIR,Fatal,Male,Student,16,
20001201CAJUS,,Male,Student,15,
20001201CAGRL,,Male,Student,17,
20001101TXNEC,,,,,
20001024AZPIG,,,,,
20001005MNMIM,Wounded,Male,No Relation,17,
20001005MNMIM,Wounded,Male,No Relation,22,
20000926LACAN,Wounded,Male,Student,15,
20000926LACAN,Wounded,Male,Student,13,
20000918OHMOM,,,,,
20000907ILLOR,Fatal,Male,No Relation,19,Black
20000905OHBIB,Fatal,Female,Other Staff,52,
20000726OHTIC,Fatal,Male,Student,17,
20000717WADIR,,,,,
20000526FLLAL,Fatal,Male,Teacher,35,Hispanic
20000510AZCAS,Fatal,Female,Teacher,36,
20000502COTHD,,Male,Student,16,
20000410AZLAT,,Female,Teacher,35,
20000406OKHUH,Wounded,Female,Parent,33,
20000323OHMCL,,,,,
20000310GABES,Wounded,Male,Student,16,
20000310GABES,Fatal,Female,Student,19,
20000310GABES,Fatal,Male,Student,16,
20000229MIBUF,Fatal,Female,Student,6,
20000214ILDUC,Wounded,Male,Student,11,
20000210PAPEY,,Male,Student,14,
20000126NESOO,Wounded,Female,Student,16,
20000126CAALM,,Male,No Relation,17,
20000120NCERA,,,,,
20000119FLRIN,Fatal,Male,Student,16,
20000113NMALA,,,,,
20000110AKBAA,,Male,Student,16,
19991206OKFOF,Wounded,,Student,12,
19991206OKFOF,Wounded,,Student,13,
19991206OKFOF,Wounded,,Student,13,
19991206OKFOF,Wounded,,Student,13,
19991206OKFOF,Wounded,,Student,Teen,
19991119NMDED,Fatal,Male,Student,13,
19991117TXDID,Wounded,Male,Student,15,
19991026WVGUB,Fatal,Male,Other Staff,57,
19991026PAMAP,Fatal,Male,Student,16,
19991021CASAP,Wounded,Male,Student,17,
19991011NVCLL,Wounded,Male,Student,15,
19991011NVCLL,Wounded,Male,Student,16,
19991004SDJOP,Wounded,Male,Principal/Vice-Principal,61,
19990927FLEGT,Wounded,Female,Student,10,
19990909CASAS,,Male,Student,16,
19990825GAJAM,,Female,Student,16,
19990520GAHEC,Wounded,,Student,16,
19990520GAHEC,Wounded,,Student,17,
19990520GAHEC,Wounded,Female,Student,15,
19990520GAHEC,Wounded,,Student,18,
19990520GAHEC,Wounded,,Student,15,
19990520GAHEC,Wounded,,Student,18,
19990422LASCB,Wounded,Female,Student,14,
19990422GAMAA,Fatal,Male,Student,13,Black
19990420COCOL,Wounded,,Student,17,
19990420COCOL,Wounded,Female,Student,17,
19990420COCOL,Wounded,,Student,17,
19990420COCOL,Fatal,Female,Student,18,White
19990420COCOL,Fatal,Male,Student,17,White
19990420COCOL,Wounded,,Student,Teen,
19990420COCOL,Wounded,Male,Student,16,
19990420COCOL,Wounded,Female,Teacher,35,
19990420COCOL,Wounded,Male,Student,17,
19990420COCOL,Wounded,,Student,16,
19990420COCOL,Fatal,Male,Student,16,White
19990420COCOL,Fatal,Male,Student,15,White
19990420COCOL,Fatal,Male,Student,15,White
19990420COCOL,Wounded,,Student,17,
19990420COCOL,Wounded,Female,Student,17,
19990420COCOL,Wounded,,Student,16,
19990420COCOL,Wounded,,Student,18,
19990420COCOL,Wounded,,Student,18,
19990420COCOL,Fatal,Female,Student,17,White
19990420COCOL,Fatal,Male,Student,18,Black
19990420COCOL,Wounded,,Student,Teen,
19990420COCOL,Fatal,Male,Student,14,White
19990420COCOL,Wounded,,Student,18,
19990420COCOL,Fatal,Female,Student,17,White
19990420COCOL,Wounded,Male,Student,16,
19990420COCOL,Wounded,,Teacher,45,
19990420COCOL,Fatal,Male,Teacher,47,White
19990420COCOL,Fatal,Male,Student,16,White
19990420COCOL,Wounded,,Student,18,
19990420COCOL,Wounded,,Student,17,
19990420COCOL,Wounded,,Student,16,
19990420COCOL,Wounded,Male,Student,17,
19990420COCOL,Wounded,Male,Student,15,
19990420COCOL,Fatal,Male,Student,17,White
19990420COCOL,Fatal,Female,Student,16,White
19990420COCOL,Wounded,,Student,Teen,
19990420COCOL,Wounded,Male,Student,15,
19990416IDNON,,,,,
19990304ILNIS,Wounded,Male,Police Officer/SRO,57,
19990211MSJEP,,Female,Teacher,Adult,
19990211ILOME,Fatal,Male,Student,14,
19990121TXRIN,,Male,Student,15,
19990114NYHAN,Wounded,Male,Student,18,
19990114NYHAN,Wounded,Male,Student,16,
19990108GACEC,,,,,
19981211INBEI,Wounded,Male,Student,Child,
19981203INERG,Wounded,Female,Teacher,29,
19981130NYHAH,,Female,Student,14,
19981103PAMAP,Fatal,Male,Student,16,
19980930FLNOM,Wounded,Male,Teacher,Adult,
19980930FLNOM,Wounded,Male,Student,15,
19980930FLNOM,Wounded,Male,Student,17,
19980930FLLEL,,Male,Student,17,
19980911CAHEG,Wounded,Male,Student,15,
19980615VAARR,Wounded,Male,Teacher,45,
19980615VAARR,Wounded,Female,Teacher,74,
19980529FLSTF,Fatal,Female,Teacher,26,White
19980527CAWAP,Fatal,Male,,14,
19980527CAWAP,Fatal,Male,,20,
19980521WAONO,,Male,Student,15,
19980521ORTHS,Wounded,,Student,16,
19980521ORTHS,Wounded,,Student,18,
19980521ORTHS,Wounded,,Student,17,
19980521ORTHS,Wounded,,Student,Teen,
19980521ORTHS,Wounded,,Student,18,
19980521ORTHS,Wounded,,Student,17,
19980521ORTHS,Wounded,,Student,15,
19980521ORTHS,Wounded,,Student,17,
19980521ORTHS,Wounded,,Student,Teen,
19980521ORTHS,Wounded,,Student,14,
19980521ORTHS,Wounded,,Student,17,
19980521ORTHS,Wounded,,Student,15,
19980521ORTHS,Wounded,,Student,16,
19980521ORTHS,Wounded,,Student,Teen,
19980521ORTHS,Wounded,,Student,16,
19980521ORTHS,Wounded,,Student,17,
19980521ORTHS,Wounded,,Student,17,
19980521ORTHS,Wounded,,Student,17,
19980521ORTHS,Wounded,,Student,17,
19980521ORTHS,Wounded,,Student,16,
19980521ORTHS,Fatal,Male,Student,17,
19980521ORTHS,Wounded,,Student,15,
19980521ORTHS,Fatal,Male,Student,Teen,
19980521ORTHS,Wounded,,Student,16,
19980521ORTHS,Wounded,,Student,17,
19980521ORTHS,Wounded,,Student,17,
19980521ORTHS,Wounded,,Student,17,
19980521CARIR,,Male,Student,15,
19980519TNLIF,Fatal,Male,Student,18,
19980501NYPUB,Fatal,Female,Other Staff,30,
19980501NYPUB,Wounded,Female,Teacher,30,
19980501FLNOM,Wounded,Male,Student,17,
19980428WIPAP,Wounded,Male,Other Staff,40,
19980428CAPHP,Wounded,Male,No Relation,14,
19980428CAPHP,Wounded,Male,No Relation,15,
19980428CAPHP,Fatal,Male,No Relation,17,
19980424PAPAE,Wounded,Male,Student,Teen,
19980424PAPAE,Fatal,Male,Teacher,48,
19980424PAPAE,Wounded,Male,Student,14,
19980424PAPAE,Wounded,Male,Student,14,
19980423CACUL,Wounded,Male,Student,Teen,
19980423CACUL,Wounded,Male,Student,Teen,
19980331WIOAO,,,,,
19980330NCGRC,,Female,Student,13,
19980325MICOC,,Male,Student,18,
19980325CAFED,,Male,Principal/Vice-Principal,Adult,
19980324ARWEJ,Wounded,,Student,12,
19980324ARWEJ,Fatal,Female,Student,11,
19980324ARWEJ,Wounded,,Student,13,
19980324ARWEJ,Fatal,Female,Teacher,32,
19980324ARWEJ,Wounded,,Student,11,
19980324ARWEJ,Fatal,Female,Student,12,
19980324ARWEJ,Wounded,,Student,13,
19980324ARWEJ,Wounded,,Teacher,42,
19980324ARWEJ,Wounded,,Student,11,
19980324ARWEJ,Wounded,,Student,13,
19980324ARWEJ,Fatal,Female,Student,12,
19980324ARWEJ,Wounded,,Student,12,
19980324ARWEJ,Wounded,,Student,12,
19980324ARWEJ,Fatal,Female,Student,12,
19980324ARWEJ,Wounded,,Student,13,
19980227VAMAF,Fatal,Male,Student,17,
19980225MIRER,,Male,Student,14,
19980212NJHOH,Fatal,Male,Teacher,48,
19971215ARSTS,Wounded,Male,Student,17,
19971215ARSTS,Wounded,Female,Student,15,
19971201KYHEW,Wounded,Female,Student,15,
19971201KYHEW,Fatal,Female,Student,14,
19971201KYHEW,Wounded,Female,Student,16,
19971201KYHEW,Fatal,Female,Student,17,
19971201KYHEW,Wounded,Female,Student,14,
19971201KYHEW,Fatal,Female,Student,15,
19971201KYHEW,Wounded,Male,Student,15,
19971201KYHEW,Wounded,Female,Student,16,
19971113CACRS,Fatal,Male,Parent,47,
19971107FLRIJ,Fatal,Male,Student,14,
19971107FLRIJ,Wounded,Male,Student,17,
19971022CAJON,Fatal,Female,Student,16,
19971020CAMCO,Fatal,Female,Student,16,
19971020CAMCO,Wounded,Female,Student,16,
19971020CAMCO,Wounded,Male,,22,
19971015FLLIP,Wounded,Male,Student,13,
19971014TXLAG,,Male,Student,19,
19971010INWAG,Fatal,Female,Student,Teen,
19971010INWAG,Wounded,Female,Student,16,
19971010INWAG,Wounded,Male,Student,19,
19971005OKMOO,Wounded,Male,Unknown,17,
19971001MSPEP,Wounded,,Student,Teen,
19971001MSPEP,Fatal,Female,Student,16,
19971001MSPEP,Wounded,,Student,Teen,
19971001MSPEP,Fatal,Female,Student,17,
19971001MSPEP,Wounded,,Student,Teen,
19971001MSPEP,Wounded,,Student,Teen,
19971001MSPEP,Wounded,,Student,Teen,
19971001MSPEP,Wounded,,Student,Teen,
19971001MSPEP,Wounded,,Student,Teen,
19970624ALJEM,Fatal,Male,Student,18,
19970520OHDUD,Wounded,Male,Student,16,
19970513FLNOM,Wounded,Male,Student,14,
19970430NYCIN,Fatal,Male,Student,19,
19970428CAJOL,Fatal,Male,Student,17,
19970403CAMAM,Fatal,Male,Student,14,
19970317MIPED,Fatal,Male,Student,16,
19970221NVRAL,Wounded,Male,Student,16,Hispanic
19970220FLFIJ,,Female,Student,17,
19970219AKBEB,Fatal,Male,Other Staff,50,
19970219AKBEB,Wounded,Male,Student,14,
19970219AKBEB,Fatal,Male,Student,15,
19970219AKBEB,Wounded,Male,Student,16,
19970213NYSAB,Wounded,Male,Student,16,
19970213NYMOB,Wounded,Male,Student,17,
19970206MSWIJ,Wounded,Male,Student,17,Black
19970127FLCOW,Fatal,Male,Student,14,
19970108NYCRN,Wounded,Male,Student,15,
19970108NYCRN,Wounded,Male,Student,15,
19970108NYCRN,Wounded,Male,Student,16,
19970108NYCRN,Fatal,Male,Student,18,
19961127CAHIS,Fatal,Male,Student,19,
